damageStats_blue,goldPerSecond_blue,jungleMinionsKilled_blue,level_blue,minionsKilled_blue,totalGold_blue,xp_blue,kill_blue,death_blue,assi_blue,tower_blue,tower_shield_blue,win_blue,damageStats_red,goldPerSecond_red,jungleMinionsKilled_red,level_red,minionsKilled_red,totalGold_red,xp_red,kill_red,death_red,assi_red,tower_red,tower_shield_red,win_red,dragon_blue,junr_blue,dragon_red,junr_red
31901,20,75,47,369,27037,29849,10.0,13.0,14.0,,5.0,1.0,29708,30,93,49,353,26861,31232,13.0,10.0,26.0,,3.0,0.0,2.0,1.0,0.0,0.0
21715,30,96,48,331,27510,30637,14.0,7.0,16.0,1.0,6.0,0.0,21021,30,99,47,355,27171,29857,7.0,14.0,7.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0
46719,30,62,46,238,38408,29120,37.0,21.0,41.0,8.0,15.0,1.0,37677,0,32,43,205,27451,25913,21.0,37.0,18.0,0.0,3.0,0.0,,1.0,,0.0
26967,30,95,46,377,28706,29052,12.0,10.0,17.0,1.0,6.0,1.0,25951,30,71,43,371,25533,27458,10.0,12.0,13.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0
27662,30,79,46,327,29257,28308,14.0,16.0,18.0,1.0,9.0,0.0,28800,30,88,45,329,28399,27633,16.0,14.0,19.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0
35688,30,68,48,318,31874,32092,21.0,14.0,16.0,,10.0,1.0,31727,30,51,44,320,25749,27223,14.0,21.0,15.0,,4.0,0.0,0.0,1.0,1.0,0.0
26377,30,72,45,291,26553,27322,12.0,16.0,15.0,1.0,7.0,0.0,28670,30,84,48,360,29630,30683,16.0,12.0,19.0,0.0,8.0,1.0,0.0,1.0,2.0,0.0
22441,30,80,47,378,27545,31176,9.0,11.0,12.0,1.0,7.0,1.0,21543,30,81,46,339,26413,29223,11.0,9.0,11.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
20887,30,88,45,360,24950,28690,5.0,11.0,4.0,1.0,5.0,0.0,25529,30,76,46,367,26362,29919,11.0,5.0,14.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0
24924,30,83,44,336,23596,26740,5.0,14.0,5.0,0.0,3.0,0.0,27020,30,88,47,390,30347,31127,14.0,5.0,22.0,1.0,7.0,1.0,0.0,0.0,2.0,1.0
28755,30,88,45,316,28256,29112,14.0,16.0,30.0,,5.0,1.0,33336,30,80,44,371,28884,27375,16.0,14.0,25.0,,7.0,0.0,0.0,1.0,2.0,0.0
36303,30,68,47,308,29906,31437,16.0,13.0,13.0,0.0,7.0,1.0,32267,30,73,45,309,28841,28432,13.0,17.0,9.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0
28640,30,80,48,291,30705,31355,18.0,8.0,11.0,2.0,13.0,1.0,19279,30,64,44,313,26481,27127,8.0,18.0,9.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0
24815,30,108,47,376,27118,30865,10.0,8.0,14.0,,6.0,0.0,19214,30,90,47,382,24660,29476,8.0,10.0,7.0,,4.0,1.0,1.0,1.0,0.0,0.0
24876,20,71,45,346,25406,27719,13.0,11.0,18.0,,3.0,0.0,25926,30,85,46,315,27105,28051,11.0,13.0,10.0,,7.0,1.0,1.0,0.0,0.0,1.0
36481,30,85,47,327,31001,29847,18.0,10.0,19.0,2.0,12.0,1.0,31570,30,92,45,327,26224,28297,10.0,18.0,16.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
28248,30,59,48,404,30200,31508,14.0,2.0,16.0,2.0,11.0,1.0,25396,30,87,44,377,22347,26964,2.0,14.0,0.0,0.0,2.0,0.0,,1.0,,0.0
26406,30,80,47,362,25974,30151,10.0,9.0,6.0,,7.0,1.0,26316,30,68,46,370,25915,29084,9.0,10.0,12.0,,8.0,0.0,1.0,,0.0,
27306,30,93,47,387,30994,31182,13.0,8.0,19.0,2.0,14.0,1.0,21819,30,84,47,367,26325,28724,8.0,13.0,8.0,1.0,11.0,0.0,0.0,1.0,1.0,0.0
17840,30,76,44,298,21673,27240,5.0,14.0,8.0,0.0,1.0,0.0,28034,30,100,49,400,31398,31574,14.0,5.0,16.0,3.0,15.0,1.0,0.0,0.0,1.0,1.0
23732,30,84,47,356,27446,30923,9.0,10.0,7.0,0.0,8.0,0.0,27971,30,78,45,326,27798,29033,10.0,9.0,16.0,1.0,8.0,1.0,0.0,1.0,1.0,0.0
23718,30,75,45,329,25029,27197,7.0,10.0,8.0,1.0,5.0,0.0,27936,30,74,48,421,28678,31436,10.0,7.0,16.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0
20876,30,72,47,384,25886,30268,11.0,10.0,13.0,0.0,4.0,1.0,28869,30,91,48,369,30440,31632,10.0,12.0,15.0,2.0,12.0,0.0,1.0,0.0,0.0,1.0
30842,30,76,46,265,26264,28273,14.0,14.0,18.0,0.0,3.0,1.0,30433,30,57,46,347,30681,28966,14.0,14.0,23.0,2.0,11.0,0.0,2.0,0.0,0.0,1.0
26616,30,73,46,315,24481,28692,10.0,13.0,9.0,0.0,0.0,0.0,24783,30,118,47,375,29424,31461,13.0,10.0,14.0,1.0,10.0,1.0,,0.0,,1.0
26344,30,85,42,308,21303,24562,5.0,16.0,5.0,0.0,0.0,0.0,31239,30,89,49,423,32423,33540,16.0,5.0,20.0,2.0,12.0,1.0,0.0,0.0,2.0,1.0
30281,30,95,51,407,30532,34193,10.0,7.0,13.0,1.0,6.0,1.0,34509,30,80,45,376,24228,28467,7.0,11.0,9.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0
28016,30,68,46,325,26690,28591,12.0,7.0,8.0,1.0,8.0,0.0,27224,30,78,48,373,27133,30983,7.0,12.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0
17516,30,45,42,341,22173,25472,7.0,8.0,11.0,0.0,2.0,0.0,21143,30,95,45,360,27308,30255,8.0,7.0,11.0,1.0,8.0,1.0,1.0,,0.0,
28662,30,99,48,382,28240,32433,12.0,8.0,6.0,0.0,5.0,1.0,21039,30,81,45,341,25881,27697,8.0,12.0,7.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0
18784,30,76,44,338,24752,27835,9.0,6.0,10.0,,6.0,0.0,23902,30,110,46,352,25878,30800,6.0,10.0,7.0,,3.0,1.0,0.0,1.0,2.0,0.0
21486,20,79,45,298,24807,27826,12.0,12.0,11.0,,5.0,0.0,27631,30,64,46,360,27144,29038,12.0,12.0,18.0,,5.0,1.0,0.0,1.0,2.0,0.0
24970,30,82,48,422,28476,31578,10.0,4.0,10.0,2.0,11.0,1.0,16840,30,100,45,377,23583,28420,4.0,10.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
23715,30,80,44,368,24596,27760,7.0,18.0,10.0,0.0,3.0,0.0,32844,30,97,49,410,32552,33789,18.0,7.0,20.0,2.0,11.0,1.0,1.0,0.0,1.0,1.0
27455,30,104,49,364,29167,32684,14.0,13.0,16.0,1.0,5.0,1.0,30689,30,100,46,355,27966,28890,13.0,14.0,19.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0
19218,30,98,48,382,27357,31378,9.0,7.0,9.0,,6.0,0.0,20092,30,86,48,400,25430,31104,7.0,9.0,14.0,,5.0,1.0,0.0,1.0,2.0,0.0
26752,30,77,48,335,28717,31852,13.0,13.0,11.0,1.0,5.0,0.0,36647,30,84,48,370,27511,32074,13.0,13.0,7.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0
29976,30,92,48,359,25806,30757,9.0,8.0,12.0,,7.0,1.0,24203,30,80,47,373,25263,29191,8.0,9.0,10.0,,6.0,0.0,0.0,,1.0,
29856,30,85,44,317,26423,27114,11.0,19.0,14.0,1.0,5.0,0.0,33823,30,96,50,342,32877,33111,19.0,11.0,23.0,1.0,8.0,1.0,0.0,1.0,1.0,0.0
27905,30,68,46,362,27370,30098,12.0,8.0,14.0,0.0,8.0,0.0,27230,30,71,44,327,27532,26869,8.0,12.0,9.0,1.0,7.0,1.0,2.0,0.0,0.0,1.0
23514,30,96,44,357,25996,28331,9.0,14.0,7.0,1.0,7.0,1.0,28605,30,83,47,376,29037,29938,14.0,9.0,25.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0
29084,30,76,46,385,28543,30503,9.0,7.0,9.0,1.0,10.0,1.0,24496,30,85,45,340,23647,28837,7.0,9.0,11.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
28349,30,74,48,364,30372,30425,18.0,12.0,17.0,1.0,8.0,1.0,33710,30,70,46,331,26093,28611,12.0,18.0,12.0,0.0,6.0,0.0,2.0,,0.0,
32684,30,81,47,294,30387,29507,18.0,5.0,27.0,1.0,10.0,1.0,26709,30,85,44,354,24939,27534,5.0,18.0,6.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
14960,30,78,44,315,23989,27875,10.0,3.0,10.0,,0.0,1.0,17072,30,98,43,343,23291,27391,3.0,10.0,1.0,,3.0,0.0,1.0,0.0,0.0,1.0
37834,30,67,46,287,32357,29170,21.0,22.0,32.0,1.0,9.0,0.0,39355,30,81,46,345,30968,29066,22.0,21.0,17.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0
36722,30,80,50,371,29974,33255,17.0,5.0,17.0,0.0,6.0,1.0,20654,30,82,43,331,24215,26600,5.0,17.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0
22504,30,80,46,308,23573,29062,7.0,9.0,8.0,0.0,3.0,0.0,25307,30,65,46,326,26361,28971,9.0,8.0,11.0,1.0,6.0,1.0,0.0,,1.0,
34921,30,88,46,328,28579,30367,15.0,12.0,29.0,1.0,5.0,1.0,33819,30,80,45,338,27619,28107,12.0,15.0,16.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0
23855,30,92,46,395,30032,31002,10.0,7.0,7.0,2.0,13.0,1.0,15086,30,72,41,290,22255,24032,7.0,10.0,10.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
23252,30,94,46,349,24637,29806,6.0,11.0,5.0,0.0,3.0,0.0,25575,30,69,46,376,27892,29505,11.0,6.0,11.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0
26188,30,102,46,388,27795,30832,7.0,11.0,8.0,0.0,4.0,0.0,31116,30,93,49,383,29817,33040,11.0,7.0,7.0,1.0,11.0,1.0,,0.0,,1.0
44175,30,80,48,350,31158,31172,20.0,18.0,20.0,1.0,9.0,1.0,44702,30,64,48,313,30057,30568,18.0,20.0,24.0,0.0,8.0,0.0,2.0,,0.0,
33228,30,70,48,365,27295,31504,12.0,7.0,16.0,,4.0,0.0,29879,30,77,47,355,25753,29730,7.0,12.0,11.0,,4.0,1.0,,1.0,,0.0
32661,30,64,47,388,29224,31076,12.0,15.0,16.0,1.0,6.0,0.0,37271,30,87,48,350,31706,32119,15.0,12.0,15.0,2.0,10.0,1.0,,0.0,,1.0
19845,30,80,44,355,24979,27809,4.0,8.0,3.0,1.0,10.0,1.0,18986,30,80,47,380,24411,29969,8.0,4.0,10.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
25858,30,69,44,311,23176,27143,8.0,14.0,11.0,0.0,0.0,0.0,25959,30,112,49,412,32301,32522,14.0,8.0,10.0,2.0,14.0,1.0,0.0,0.0,1.0,1.0
33824,30,90,47,301,30198,29974,17.0,20.0,29.0,1.0,6.0,1.0,36794,30,79,48,367,30705,30801,20.0,17.0,31.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0
26066,30,64,48,289,24766,30822,15.0,10.0,7.0,,2.0,1.0,26239,30,72,45,275,24914,28702,10.0,15.0,9.0,,3.0,0.0,0.0,,1.0,
28772,20,82,47,286,28080,30012,15.0,10.0,16.0,2.0,10.0,1.0,31779,30,88,45,310,26632,27128,10.0,15.0,10.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0
24317,30,88,44,287,24479,26191,11.0,11.0,20.0,0.0,1.0,0.0,37850,30,88,46,355,31296,29618,11.0,11.0,12.0,2.0,14.0,1.0,0.0,0.0,2.0,1.0
24613,30,87,49,384,30524,31820,14.0,5.0,19.0,1.0,11.0,1.0,21014,30,94,44,333,24652,26525,5.0,14.0,5.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0
15833,30,64,46,384,22713,27747,4.0,9.0,5.0,0.0,2.0,0.0,17367,30,113,47,389,28310,31707,9.0,4.0,10.0,1.0,8.0,1.0,0.0,1.0,2.0,0.0
27027,30,68,45,314,26987,27787,11.0,13.0,13.0,1.0,6.0,1.0,29176,30,87,45,336,27405,28937,13.0,11.0,14.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0
28872,30,67,44,313,24148,26816,9.0,18.0,9.0,,3.0,0.0,37979,30,108,50,328,30742,33663,18.0,9.0,15.0,,6.0,1.0,1.0,0.0,1.0,1.0
29345,30,59,48,349,30479,30824,19.0,8.0,26.0,1.0,9.0,1.0,27059,30,91,45,335,25513,28525,8.0,19.0,15.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0
20276,30,88,44,355,26792,27466,9.0,8.0,12.0,1.0,10.0,0.0,21542,30,91,45,331,25390,28254,8.0,9.0,13.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0
31601,30,87,45,289,25955,28685,15.0,16.0,15.0,,2.0,0.0,33708,30,76,45,321,28696,28118,16.0,15.0,22.0,,7.0,1.0,0.0,,1.0,
29559,30,77,43,306,23734,25508,5.0,18.0,6.0,0.0,3.0,0.0,35679,30,101,49,372,33339,33310,18.0,5.0,15.0,2.0,11.0,1.0,0.0,0.0,1.0,1.0
24889,30,67,47,339,25909,29384,10.0,5.0,17.0,0.0,4.0,1.0,23777,30,88,44,386,27168,28370,5.0,10.0,6.0,1.0,12.0,0.0,0.0,0.0,1.0,1.0
23686,30,72,44,332,22361,27105,5.0,7.0,8.0,0.0,1.0,0.0,22313,30,106,47,373,27279,29832,7.0,5.0,7.0,2.0,12.0,1.0,1.0,0.0,1.0,1.0
25927,30,85,46,325,26510,30214,13.0,9.0,21.0,,4.0,1.0,36148,30,76,47,315,26431,29516,9.0,13.0,9.0,,5.0,0.0,0.0,1.0,1.0,0.0
24443,30,49,46,320,25205,28417,5.0,8.0,7.0,,3.0,0.0,27145,30,100,46,389,26233,29844,8.0,5.0,7.0,,6.0,1.0,0.0,1.0,2.0,0.0
29052,30,70,46,365,28617,28717,14.0,14.0,18.0,0.0,6.0,1.0,30410,30,86,47,341,29724,31004,13.0,14.0,20.0,1.0,9.0,0.0,,0.0,,1.0
27122,30,86,48,381,28072,31679,10.0,5.0,17.0,,6.0,1.0,25556,30,89,46,371,24913,29992,5.0,10.0,9.0,,4.0,0.0,1.0,1.0,0.0,0.0
32300,30,92,48,396,31218,30809,15.0,15.0,15.0,1.0,9.0,1.0,29268,30,91,47,356,27534,30383,15.0,15.0,12.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0
24557,20,72,44,280,23063,27654,11.0,15.0,10.0,0.0,0.0,0.0,37063,30,100,49,333,31852,32370,15.0,11.0,26.0,2.0,13.0,1.0,0.0,,1.0,
23732,30,99,45,326,25611,28118,9.0,9.0,12.0,0.0,6.0,0.0,22562,30,87,45,349,25441,29331,9.0,9.0,5.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0
34555,30,70,47,307,30325,30603,18.0,13.0,20.0,,7.0,1.0,25926,30,60,45,343,25091,27488,12.0,18.0,8.0,,6.0,0.0,1.0,0.0,1.0,1.0
37119,30,79,44,293,27383,26971,16.0,13.0,21.0,0.0,3.0,1.0,29263,30,76,41,293,27295,25516,13.0,16.0,17.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0
22367,30,103,47,412,26516,31646,5.0,6.0,7.0,0.0,6.0,1.0,22041,30,92,48,394,26782,31385,6.0,5.0,6.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0
27349,30,99,49,377,34684,32673,17.0,5.0,19.0,5.0,15.0,1.0,21594,20,44,39,269,20378,22285,5.0,18.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
30574,30,116,47,335,29918,30337,9.0,12.0,12.0,3.0,10.0,1.0,23491,30,62,45,368,26492,28735,12.0,9.0,11.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0
27295,30,78,43,306,25599,26400,10.0,12.0,7.0,1.0,8.0,1.0,32665,30,73,45,331,28631,28306,12.0,10.0,15.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0
22054,30,70,45,354,23422,27719,5.0,12.0,6.0,,3.0,0.0,26530,30,89,47,330,28058,30634,12.0,5.0,8.0,,9.0,1.0,0.0,1.0,1.0,0.0
35425,30,93,46,336,28915,29813,15.0,10.0,21.0,0.0,7.0,0.0,27417,30,82,44,329,25616,28835,10.0,15.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0
25991,30,87,44,294,25765,28450,13.0,15.0,15.0,0.0,4.0,0.0,29478,30,63,44,340,28847,27108,15.0,13.0,19.0,3.0,15.0,1.0,0.0,1.0,1.0,0.0
35425,30,110,49,343,35253,33091,25.0,4.0,32.0,2.0,14.0,1.0,18446,30,37,38,257,20880,21593,4.0,25.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0
19797,30,80,44,343,24161,26756,7.0,13.0,7.0,0.0,3.0,0.0,24760,30,89,47,361,28339,28803,13.0,7.0,15.0,1.0,7.0,1.0,0.0,1.0,2.0,0.0
22865,30,104,47,390,26077,30744,7.0,13.0,4.0,,7.0,0.0,25511,30,74,48,380,27561,31498,13.0,7.0,15.0,,4.0,1.0,0.0,1.0,1.0,0.0
28850,30,105,48,320,28847,31656,15.0,9.0,22.0,1.0,9.0,1.0,28845,30,92,45,347,24774,28339,9.0,15.0,14.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0
25892,30,90,47,375,28247,30278,14.0,7.0,19.0,0.0,5.0,1.0,23165,30,62,45,375,27669,28181,7.0,14.0,10.0,2.0,10.0,0.0,1.0,0.0,0.0,1.0
31810,30,93,47,366,29498,30462,13.0,18.0,19.0,0.0,8.0,1.0,31613,30,68,46,350,30122,29838,17.0,13.0,23.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0
36039,30,59,47,308,28214,30141,19.0,16.0,19.0,,10.0,0.0,33983,30,80,45,314,28918,28245,16.0,19.0,31.0,,7.0,1.0,0.0,,1.0,
22768,30,88,46,360,27308,29391,11.0,10.0,7.0,1.0,6.0,0.0,25828,30,94,46,342,27492,29512,10.0,11.0,10.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0
28081,30,102,46,387,30431,30546,12.0,10.0,13.0,2.0,13.0,1.0,25812,30,84,48,379,27053,29931,10.0,12.0,14.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
33023,30,82,44,337,25163,28215,11.0,8.0,11.0,0.0,1.0,0.0,29124,30,92,46,378,28449,29606,8.0,11.0,9.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0
30251,30,75,45,317,25595,28163,11.0,14.0,17.0,,3.0,0.0,30007,30,102,48,355,30241,31656,14.0,11.0,23.0,,5.0,1.0,0.0,0.0,1.0,1.0
21050,30,86,46,347,26872,28415,8.0,12.0,9.0,1.0,8.0,0.0,26053,30,97,47,351,28028,30488,12.0,8.0,14.0,0.0,11.0,1.0,0.0,1.0,1.0,0.0
30982,30,92,48,383,29547,30943,17.0,12.0,29.0,,4.0,1.0,35930,30,80,46,359,27032,28801,12.0,17.0,11.0,,4.0,0.0,0.0,0.0,1.0,1.0
36506,30,80,47,340,30630,30230,18.0,13.0,18.0,1.0,12.0,0.0,30890,30,67,47,333,27489,30627,13.0,18.0,14.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0
22239,30,112,45,379,23916,29043,4.0,15.0,4.0,0.0,2.0,0.0,21240,30,111,50,403,30438,33876,15.0,4.0,12.0,2.0,11.0,1.0,0.0,0.0,1.0,1.0
37413,30,96,50,345,33785,32435,23.0,10.0,22.0,4.0,10.0,1.0,27156,30,97,45,323,27169,28087,10.0,23.0,7.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0
29325,30,92,45,314,28208,27344,14.0,13.0,13.0,2.0,10.0,0.0,34105,30,71,46,279,25761,29505,13.0,14.0,11.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0
25750,30,79,46,374,27193,30616,8.0,9.0,16.0,1.0,5.0,0.0,28137,30,98,47,406,29106,31427,9.0,8.0,12.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0
31784,30,69,42,314,25114,25202,9.0,17.0,11.0,,8.0,0.0,40817,30,78,48,349,29080,31650,17.0,9.0,24.0,,3.0,1.0,,1.0,,0.0
33388,30,95,47,345,33605,30232,19.0,5.0,20.0,7.0,15.0,1.0,26452,30,67,38,266,20628,22084,5.0,19.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
21369,30,94,49,373,28963,31743,9.0,13.0,8.0,2.0,11.0,1.0,23979,30,92,46,339,26501,30424,13.0,9.0,20.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0
19530,30,72,45,365,23817,28071,6.0,14.0,6.0,0.0,6.0,0.0,32400,30,95,47,355,29162,31601,14.0,6.0,16.0,1.0,9.0,1.0,0.0,0.0,2.0,1.0
20751,30,94,43,326,23855,26239,8.0,11.0,12.0,,5.0,0.0,27074,30,96,44,312,25695,27028,11.0,8.0,18.0,,6.0,1.0,1.0,0.0,1.0,1.0
21801,30,85,46,371,24184,29405,5.0,7.0,8.0,0.0,6.0,0.0,18318,30,100,47,371,25351,30627,7.0,5.0,5.0,1.0,8.0,1.0,2.0,1.0,0.0,0.0
23112,30,93,47,392,26300,30597,7.0,9.0,7.0,,4.0,1.0,25124,30,96,46,387,25695,29608,8.0,7.0,10.0,,8.0,0.0,0.0,0.0,2.0,1.0
25753,30,60,47,352,26531,29237,12.0,10.0,19.0,0.0,6.0,0.0,32906,30,97,46,351,28579,29209,10.0,12.0,14.0,1.0,11.0,1.0,1.0,0.0,1.0,1.0
32597,30,96,53,409,30732,35637,15.0,6.0,16.0,1.0,8.0,1.0,23558,30,80,45,350,23012,28327,6.0,15.0,8.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
29430,30,103,47,365,28517,30580,12.0,9.0,22.0,1.0,5.0,0.0,31678,30,67,44,373,25095,28254,8.0,12.0,5.0,0.0,9.0,1.0,0.0,0.0,2.0,1.0
29561,30,62,43,229,24669,24906,10.0,15.0,18.0,0.0,1.0,1.0,34573,30,105,47,344,31403,28871,14.0,10.0,13.0,3.0,13.0,0.0,0.0,0.0,1.0,1.0
37537,30,88,49,349,28411,31973,13.0,12.0,11.0,,3.0,1.0,30741,30,86,47,351,26942,30329,12.0,13.0,13.0,,3.0,0.0,1.0,,0.0,
17713,30,59,43,344,21293,26188,2.0,7.0,2.0,0.0,1.0,0.0,20858,30,92,45,358,26397,28441,7.0,2.0,13.0,1.0,10.0,1.0,,0.0,,1.0
36779,30,88,48,378,28896,31215,14.0,13.0,15.0,,5.0,1.0,30252,30,87,46,343,25903,29099,13.0,14.0,11.0,,5.0,0.0,,0.0,,1.0
27536,30,83,43,304,25641,25264,10.0,13.0,7.0,1.0,8.0,0.0,32761,20,72,46,348,29159,29253,13.0,10.0,14.0,1.0,8.0,1.0,0.0,1.0,1.0,0.0
23994,30,110,48,339,30596,30982,11.0,4.0,18.0,3.0,12.0,1.0,15749,20,62,40,290,20034,23216,4.0,11.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
26904,30,83,45,315,26618,28378,7.0,12.0,9.0,1.0,7.0,0.0,28341,30,98,49,410,28814,33265,12.0,7.0,11.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0
21928,20,105,47,377,26260,30329,8.0,7.0,17.0,,4.0,1.0,20631,30,74,46,328,23089,28738,7.0,8.0,11.0,,1.0,0.0,1.0,1.0,0.0,0.0
23987,30,84,46,339,25181,27301,9.0,16.0,17.0,0.0,5.0,0.0,26796,30,74,46,339,29023,30207,16.0,10.0,26.0,1.0,9.0,1.0,2.0,1.0,0.0,0.0
33426,30,91,45,343,29597,29187,17.0,12.0,35.0,,6.0,1.0,27079,30,80,43,290,26478,26359,12.0,17.0,15.0,,4.0,0.0,1.0,0.0,0.0,1.0
21747,30,80,44,338,24599,28094,8.0,12.0,14.0,,2.0,0.0,25025,30,116,48,384,29634,32992,12.0,8.0,16.0,,8.0,1.0,0.0,1.0,1.0,0.0
33355,30,78,48,328,29658,31905,16.0,7.0,15.0,1.0,10.0,1.0,29624,30,95,46,341,26164,29981,7.0,17.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
25382,30,98,47,347,29201,28922,10.0,16.0,12.0,2.0,7.0,0.0,29575,30,79,44,323,27690,27824,16.0,10.0,21.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0
43332,30,76,48,266,31904,31681,28.0,16.0,30.0,0.0,7.0,0.0,36822,30,64,45,301,28475,28503,16.0,28.0,8.0,2.0,6.0,1.0,0.0,,1.0,
31511,30,77,47,385,28213,30047,12.0,6.0,11.0,1.0,8.0,1.0,19755,30,107,46,358,25269,29959,6.0,12.0,10.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
23899,30,79,45,311,25906,28768,5.0,12.0,6.0,,6.0,0.0,26919,30,80,46,366,27735,29387,12.0,5.0,12.0,,9.0,1.0,0.0,1.0,1.0,0.0
19751,30,50,41,267,22048,24053,7.0,23.0,7.0,0.0,3.0,0.0,32956,30,113,49,355,34060,32339,23.0,7.0,39.0,3.0,15.0,1.0,0.0,0.0,1.0,1.0
35177,30,59,45,324,27270,27676,16.0,16.0,20.0,0.0,6.0,1.0,32457,30,69,46,313,27312,28494,16.0,16.0,9.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0
30930,30,74,46,344,26587,28723,10.0,15.0,11.0,0.0,4.0,0.0,25623,30,80,47,388,31155,30717,15.0,10.0,23.0,1.0,10.0,1.0,0.0,0.0,1.0,1.0
26484,30,72,44,289,26905,26641,15.0,18.0,18.0,0.0,5.0,0.0,33345,30,84,47,312,29906,29889,18.0,15.0,21.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0
27157,20,61,43,321,25810,25527,11.0,25.0,8.0,0.0,3.0,0.0,41103,30,106,50,331,36518,34017,25.0,11.0,25.0,3.0,11.0,1.0,0.0,0.0,2.0,1.0
25155,30,94,46,367,29388,28947,14.0,5.0,25.0,1.0,7.0,1.0,29654,30,74,41,357,22927,24733,5.0,14.0,11.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
35477,30,104,49,301,28685,31880,12.0,18.0,10.0,0.0,6.0,1.0,36161,30,75,48,331,30056,32431,18.0,12.0,18.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0
20861,30,103,45,335,24362,27649,3.0,9.0,2.0,1.0,7.0,0.0,31533,30,92,48,387,28695,31676,9.0,3.0,13.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0
19492,30,66,40,256,22206,23464,5.0,13.0,9.0,0.0,3.0,0.0,24703,30,105,48,380,32680,31480,13.0,5.0,15.0,1.0,12.0,1.0,0.0,,2.0,
26744,0,60,44,270,26005,27186,11.0,24.0,9.0,0.0,2.0,0.0,44010,30,84,49,353,35287,32517,24.0,11.0,19.0,4.0,15.0,1.0,0.0,0.0,1.0,1.0
28009,30,68,41,236,24674,23788,13.0,25.0,15.0,,3.0,0.0,40591,30,70,46,292,30831,28196,25.0,13.0,27.0,,11.0,1.0,,,,
27198,30,84,48,347,28428,31189,14.0,7.0,21.0,,7.0,1.0,20128,30,89,44,340,24007,27307,7.0,14.0,9.0,,2.0,0.0,1.0,0.0,1.0,1.0
23757,30,89,47,363,27377,31174,11.0,10.0,16.0,1.0,7.0,0.0,31304,30,98,48,376,29660,31423,10.0,11.0,10.0,2.0,12.0,1.0,0.0,0.0,1.0,1.0
