summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid
M9RV-UGy6ODOu5DBd5nSkmEKGViCJNS6uT6IFCcZF-jGKw,모두모두항복하걸,867,I,807,735,False,False,False,True,nJR-iNKj2M-hBHhsqYwoR15OyJnT4F3gz-sWZH7n00RG7ZpbhGWqSL90DLh6XZtvSXGIYa62HXQJ6Q
rrjVaJS1olZsHZJGt4jQo6W2okbnAedb6tal9KSxGnFSlnc,구석에앉아있기,887,I,261,200,False,False,False,False,lGOT7NjPQQnpv4EAayraoI6M9tkKb0GJmTaDqoc3bFQNPZdUuypa42gTAzcoVVD3AZqcfjhbDIlvkw
2iV8K6rVbrM6JNhLNyAMf6T_DBY0T6tgXZWEsssrPnEfNY0,아이러니zz,1099,I,586,503,True,False,False,False,cGIlL5Mb9DYNUYOVNLZr62NhCiYo-fIrtEoGoGwkAfx6rrMfD5c_FKv7gpZ51htIeZNPFjTqTJMbqA
DBPNRnDTdnltongjWEBtpYN-ANiHXIj4Oi5br9C7imW8Gzc,우울적울컥,828,I,568,517,True,False,False,False,7cdom2mp1ZjWZRTXBlPxDmPzAr9oGgprzPeFdM2xw3rh4tafMq0OBNHE3H9RtLOs_rSN_0A1atmU3w
_TArSiNjshmhRu13fAGcHGpARK37_U7DlvAXaiEIvEhbSIg, 엘 림,801,I,707,658,False,False,False,False,QWyWM-oWLgUjBG4utUbhcKzIj2Dpn-uqRKrdxJE6k-wBA71dFgkvnpgxoqzRquYnHtXYkSSKK6aQAw
Oyy4txkl5AJQjTeOqiLBnWMygAUkBI7CeeHJFjUXsKk2fZ8,Shadow Nia,763,I,612,558,False,False,True,False,VsHQzychc30_gDDMltYy4-Rpm9DGW_-RgD_21dxAloNjr4a_5pzpFBXeOuOkUb-Ls8LJ6nZt7yvUAA
YeO6FVop80Z0m8Z9rrUXIolsY4pPUyTBr_lIGwf9MlICJo4,둠심 YouTube,1139,I,406,318,True,False,False,False,hTmir-Wl_iqZTdOOqJdlV7rFk-Kt7cUVbnre108ZwUeX-jCM7h-KfZBy5GrUS0HvTo361bGsKvLPjA
mrO2jCbqP8CTwOIC3VCFYBCU3RzQhoAFWT_MVohAFfZq5WY,DWG Muru,1095,I,786,719,True,False,False,False,x2HIDzIzcdpO9hyweYtuJEqM19vAcUBd0wrVEkt4c-JZqtpfRprIi2sGlAHp7A9AQF7fdx_WGW-aUg
9Dd-lvb48Acgeae4R61A4UP_dSWOCjx5MilQ5IyVFx3m4w,JustLikeThatKR,1201,I,751,684,True,False,False,True,4itVGM4MV1MYAXkTQHjXPWQw46v9iIAf3afCHmFs4-BulW29V86m7J7Ap7VjQIato4N5XNWtdF9aGA
w-sSXksYJ2yGL5I4Zj_LmkiN4A8jYC_l1bnMsvjSKbo3G9BVM7cg3J_FJw,일산전영찬,750,I,234,176,False,False,True,False,IL1HTRgxRfvr3h-mSnKwU-u58242TuV5YJI9yqMYjMtcmLwh4TYB6b2Bv6gXSuFvPfaXZB_lkhuWjw
TLjj0cpB4ipIGyeJmyIK9X3FvSjzxcg59PFHAc8UZwRiNw,자메이카흑인,913,I,663,596,False,False,False,True,WBQgYBWiCMvn87lna4S4WYMD_EvyWkpaU5TGTxtPiND0cYl2kv6vo6UO6sK4XlxCUcsZ3uXZdIcWGw
XNqUtz2AtHwbb87ji1Upqe4vpfHaR749ZPxKhu9wJzIE6S4,GGanbuMid,1082,I,430,359,True,False,False,True,fP8r_nnIoa-N0wNedSVBV2xzQ8es3e2sUxc3OPaHgslNwixOSWay0s3-K7BGRNqM5o32mJcEdxRIoQ
F7x1gnYGbQD-x-gyxiupTLwJ505ZTxIryTHjad1ZIb9VqBGI2goVfnBDVw,순뀨박,936,I,204,148,False,False,False,False,jddrG__fTsXlxP0YOQNeWAHsj5MZvtDCl12vn0sesH61MpcGuUREHIS6MK-FsfvDMwTRom62PoDN6A
tfXlrXzT73d4o6M828lV2G_wtW8igJD26Ul-_LZPePFOzYkJ2yxLct182w,Slayder,780,I,1417,1351,False,False,True,False,YqAM7PYAlbO6_tzuRTXaQeWkPf-K2Az-bEi1OC0b6hhL2OTp84GHph1JVivyP8mCiskU5dEt74NAjw
jQGAPwzRYSAyJbFJhKT_50tQxP7teGmG9NyggciJlvcoKyRizj_QMgFfaA,Tangyuando,1139,I,286,201,False,False,False,True,f9X55GNsjmFN374HB62rySetxFOZqKLsrYOm_rCapc4du7dvyI3L5fHhi9KwZiuSvvOGBuSpZ_dOfQ
l_G3nx2eini8-t8iorWAzW3DDG_1yfxTyRLajc6IYKB1WU4,자장면잠봉당수육,818,I,275,194,True,False,False,False,OtZOOPUDnhGfEXz2YenIBFhMiksCpSOUHUYa4dA4jIDMVe1w2Ogsqh_7jUprGtJ2IgnVHXR8SRSnig
4MAdY_BobC-1kdDjOtCl4dFO6r4JurB1NxVc7EEZslpzlYU,폭탄치우기,879,I,780,724,False,False,False,False,Ua6-ULzWrNqUx3hTCTqrbkvPvmPfAMDP72M9qskuUDr4aeiux61UBDkAEije45cKeBMRgTi9tOmZBg
4wTJ-q9P6vX2EHaqMC79ZePeHufaGWBoW3ODg6tDdmdfFw,Tadpole Galaxy,779,I,394,334,False,False,False,False,IjhspPpafHPcI_wCojv5GJuCeU0JdcjtBzpWYJv1XPIZ6XKARyGfwIJGpuNZmcgNcnP7mnfYH7wBXA
lfurPrSjwv7DypwKlvPAH-dD1pKi7StufgsVuKmjIDGFRmQ,정훈이의 모험,906,I,334,279,False,False,False,True,wLmuYowTqd6IowMqPRQ5CcOaxCWxvdtdRGHoQbx7EUbgCADkA7XJwElzgjHtlE-8D9V9ZJ7yXAPI_Q
aeFHqgP44jZ4bfGB7hhKf3S-B2cIxiz-woxsoiv93M3yu3WJ6n2r3lW6dA,구글 롤코코팀,1005,I,163,91,False,False,False,False,-yYltv1hr-RERo5tJ5fVJXXhkGkCu6qG57KdvJYQy-NBCPp-7XLbzbcwBNoH1e-JrP1BOIuka1xB6Q
UXmfSYR1Zz8hXx49hGvrPMWSaT02Q7pTorprS62YKhd_uYs,참새크면비둘기,1256,I,336,272,True,False,False,False,LdMGaD-Lk3ECRdjCy40A8Tm2WVt2-Eb7dr2NAIPTLBC9GEAFyxcSHArNKEjp9OwE7PJz6HxMEhot8Q
s8VXtoKx-gz7aZqg_x6HJkzL7SOU70nfgkzbd0AkN7wQ6bA,짐승 짭종 인간,992,I,728,658,True,False,False,True,zUyK-rUb2OHRR_aEPUTI7JXERxw6QXEMwUmYHlGJC2Jmlf6f3z1DI3lGP0edZBr29bsJpelMx00SDw
1bQlfXUnt5Wk08xmxmZAEekrZIR-VyAwwFE0B1ZXaW8X3w0,Emilia tan,950,I,753,687,True,False,False,False,YZgvyeu9qf2_NnCBHNSb9nca5X-iqXMmMb0xb-fs3NnBkiiA3U0s5FcJ2R_RhOcEvGMrI9nmHV-9Nw
pTd-X-54cFVu8rAd0gavXsBtGhAtRVAU782xGQiygz6LC2o,DK Ira,802,I,999,941,False,False,False,False,Y3GY1QcJzZT8Gql1Oy3ga8swm2T2wFEhbulwb5yW0nFOqlrjV0Ps6T2HplsvyKOhi8SdI0rfaeGFKg
FD-iG5Bhd_h7MXSDIl-Q4UT57YmrVciS8YM_vySBvsHweZk,스물다섯번째밤,1068,I,533,470,False,False,False,False,n-eW5xbtYeFrqsBpuEkTYXa7Vhgg0u6oZhd9sbm6q3CsSfAaByKhY5mRuuaMDoYPBh7rfoLg-FJ5CQ
